Num1, Num2, muSDF, gradLen,  gradX,  gradY,   gradZ 
1641, 0400, 0.0001, 0.9658, -0.0378, -0.0428, -0.0752
1641, 0399, -0.0001, 0.9505, -0.0484, -0.0072, -0.0574
1643, 0391, 0.0000, 0.9701, 0.0267, -0.0051, -0.0035
1572, 0406, 0.0004, 0.8826, 0.0640, -0.0192, -0.1012
1572, 0423, 0.0004, 0.8847, 0.0275, -0.0860, -0.1090
1576, 0401, 0.0004, 0.8981, 0.0070, -0.0954, -0.1394
1576, 0393, 0.0002, 0.9374, -0.0100, -0.0647, -0.0729
1575, 0364, 0.0002, 0.9208, 0.0431, -0.0238, -0.0785
1577, 0369, 0.0003, 0.9366, 0.0102, -0.0300, -0.0768
1577, 0372, 0.0000, 0.9602, 0.0109, -0.0964, -0.0408
1578, 0374, 0.0001, 0.9379, 0.0504, -0.0802, -0.0910
1578, 0372, -0.0000, 0.9279, 0.0072, -0.1033, -0.0966
1650, 0437, 0.0004, 0.9272, 0.0171, -0.0960, -0.1544
1649, 0432, 0.0002, 0.9391, 0.0029, -0.0924, -0.1517
1594, 0430, 0.0003, 0.9023, 0.0714, -0.0760, -0.1259
1596, 0414, -0.0000, 0.9193, 0.0619, -0.0519, -0.1115
1594, 0402, -0.0000, 0.9049, 0.0358, -0.0364, -0.1114
1594, 0414, -0.0001, 0.9001, 0.0099, -0.0283, -0.0683
1595, 0430, -0.0003, 0.9023, 0.0051, -0.0452, -0.0699
1596, 0409, 0.0000, 0.8930, 0.0138, -0.0516, -0.0693
1597, 0426, -0.0002, 0.9297, 0.0173, -0.0541, -0.0948
1597, 0399, 0.0000, 0.9119, -0.0063, -0.0739, -0.1140
1597, 0420, -0.0001, 0.9131, 0.0121, -0.0537, -0.1208
1604, 0396, -0.0007, 0.9338, 0.0822, -0.0958, -0.1278
1605, 0387, -0.0011, 0.9597, 0.0415, -0.0411, -0.1218
1607, 0413, -0.0008, 0.9187, 0.0019, -0.0652, -0.1267
1607, 0421, -0.0009, 0.9209, 0.0233, -0.0689, -0.1227
1605, 0418, -0.0009, 0.9355, -0.0016, -0.0248, -0.1247
1625, 0368, 0.0002, 0.9373, 0.0522, -0.0507, -0.1119
1625, 0384, -0.0001, 0.9447, -0.0153, -0.0851, -0.1496
1625, 0369, -0.0001, 0.9587, 0.0160, -0.0694, -0.1083
1626, 0384, 0.0001, 0.9744, 0.0662, -0.1068, -0.0906
1625, 0379, 0.0001, 0.9403, 0.0194, -0.0640, -0.1117
1626, 0388, -0.0000, 0.9594, 0.0317, -0.0297, -0.0887
1627, 0401, -0.0001, 0.9601, -0.0007, -0.0881, -0.1278
1625, 0398, 0.0001, 0.9806, 0.0463, -0.0891, -0.0886
1626, 0392, 0.0000, 0.9757, 0.0039, -0.1035, -0.0481
1626, 0403, -0.0001, 0.9832, -0.0008, -0.0831, -0.0521
1625, 0405, -0.0000, 0.9843, -0.0433, -0.0779, -0.0463
1624, 0400, -0.0001, 0.9789, -0.0290, -0.0630, -0.0119
1625, 0400, -0.0001, 0.9741, -0.0533, -0.0619, -0.0052
1625, 0415, 0.0000, 0.9583, -0.0387, -0.0800, -0.0323
1625, 0395, -0.0001, 0.9752, -0.0506, -0.1065, -0.0784
1603, 0365, -0.0017, 0.9609, 0.0283, -0.0481, -0.0566
1601, 0365, -0.0014, 0.9770, 0.0442, -0.0606, -0.0398
1600, 0362, -0.0012, 0.9277, -0.0182, 0.0022, -0.0456
1600, 0369, -0.0015, 0.9413, 0.0187, -0.0519, -0.0440
1580, 0350, -0.0015, 0.9600, -0.0188, 0.0243, 0.0520
1580, 0372, -0.0007, 0.9539, -0.0096, -0.0173, 0.0174
1580, 0357, -0.0006, 0.9842, -0.0526, 0.0110, -0.0119
1580, 0352, -0.0009, 0.9965, -0.0387, -0.0322, 0.0161
1580, 0369, -0.0006, 0.9647, -0.0227, -0.0503, 0.0585
1580, 0376, -0.0007, 0.9185, -0.0191, -0.0383, 0.0639
1580, 0371, -0.0003, 0.9587, 0.0028, -0.0242, 0.0427
1580, 0359, -0.0005, 0.9949, -0.0297, -0.0326, -0.0037
1580, 0356, -0.0005, 1.0016, -0.0298, -0.0577, 0.0269
1580, 0365, -0.0004, 0.9781, -0.0194, -0.0481, 0.0275
1580, 0369, -0.0006, 0.9833, -0.0260, -0.0551, -0.0263
1580, 0378, -0.0004, 0.9655, -0.0317, -0.0966, -0.0068
1580, 0376, -0.0004, 0.9392, -0.0500, -0.0773, 0.0510
1579, 0376, -0.0005, 0.9590, -0.0298, -0.0795, -0.0227
1579, 0366, -0.0005, 0.9802, -0.0282, -0.0745, 0.0159
1580, 0378, -0.0004, 0.9562, -0.0586, -0.0444, -0.0033
1580, 0361, -0.0004, 0.9815, -0.0390, -0.0783, 0.0129
1580, 0365, -0.0003, 0.9472, -0.0287, -0.0461, 0.0534
1579, 0347, -0.0005, 0.9971, -0.0062, -0.0343, -0.0377
1580, 0384, -0.0006, 0.9891, -0.0477, -0.1136, -0.0100
1579, 0387, -0.0006, 0.9727, -0.0375, -0.0884, -0.0077
1578, 0361, -0.0006, 0.9951, 0.0106, -0.0189, 0.0045
1579, 0367, -0.0005, 0.9819, -0.0209, -0.0762, -0.0003
1580, 0369, -0.0005, 0.9890, -0.0226, -0.0932, 0.0188
1580, 0353, -0.0005, 1.0095, -0.0282, -0.0258, 0.0116
1579, 0369, -0.0006, 0.9794, -0.0321, -0.0255, -0.0166
1580, 0380, -0.0004, 0.9793, -0.0209, -0.0926, 0.0043
1580, 0377, -0.0004, 0.9791, -0.0378, -0.0582, 0.0352
1579, 0372, -0.0004, 0.9703, -0.0351, -0.0641, -0.0109
1580, 0389, -0.0004, 0.9684, -0.0290, -0.0793, 0.0353
1578, 0349, -0.0005, 0.9843, 0.0034, -0.0366, -0.0066
1579, 0338, -0.0003, 0.9754, -0.0011, -0.0140, 0.0077
1579, 0351, -0.0005, 0.9546, -0.0059, -0.0661, 0.0450
1579, 0352, -0.0005, 0.9782, 0.0120, -0.0248, 0.0198
1579, 0353, -0.0001, 0.9645, 0.0280, -0.0295, 0.0105
1579, 0353, -0.0007, 0.9773, 0.0208, -0.0363, 0.0375
1579, 0370, -0.0007, 0.9534, 0.0395, -0.0511, 0.0132
1579, 0387, -0.0009, 0.9945, 0.0330, -0.0055, -0.0242
1579, 0387, -0.0005, 0.9682, 0.0209, -0.0634, -0.0232
1637, 0380, -0.0003, 0.9985, -0.0093, -0.0306, -0.0070
1638, 0364, -0.0002, 1.0125, -0.0095, 0.0021, -0.0102
1637, 0377, -0.0001, 1.0076, 0.0204, -0.0481, -0.0255
1637, 0390, -0.0006, 1.0213, 0.0003, 0.0064, -0.0285
1636, 0369, -0.0001, 1.0058, 0.0128, -0.0025, 0.0027
1636, 0374, -0.0002, 0.9884, -0.0220, 0.0157, -0.0201
1636, 0379, -0.0001, 0.9756, -0.0033, 0.0092, -0.0196
1636, 0356, -0.0003, 0.9831, -0.0149, -0.0213, -0.0119
1636, 0370, -0.0002, 1.0032, -0.0313, -0.0101, 0.0326
1636, 0362, -0.0002, 0.9614, -0.0307, 0.0013, 0.0168
1636, 0377, -0.0005, 0.9841, -0.0220, -0.0154, 0.0067
1636, 0373, -0.0001, 0.9426, 0.0136, 0.0153, -0.0074
1636, 0386, -0.0001, 0.9748, -0.0066, -0.0248, -0.0297
1636, 0383, -0.0002, 0.9868, 0.0122, -0.0258, -0.0154
1659, 0388, -0.0013, 0.9683, 0.0212, 0.0474, -0.0601
1658, 0352, -0.0012, 0.9620, -0.0098, 0.0166, -0.0858
1658, 0397, -0.0006, 0.9554, 0.0757, 0.0235, -0.0678
1658, 0396, -0.0010, 0.9659, 0.0230, 0.0195, -0.0770
1658, 0413, -0.0010, 0.9637, 0.0303, -0.0140, -0.0658
1658, 0422, -0.0006, 0.9750, 0.0050, -0.0208, -0.0884
1658, 0413, -0.0006, 0.9375, -0.0048, -0.0106, -0.0817
1658, 0389, -0.0007, 0.9532, -0.0197, -0.0074, -0.0948
1658, 0405, -0.0005, 0.9439, -0.0256, 0.0130, -0.0722
1658, 0405, -0.0005, 0.9620, -0.0384, -0.0191, -0.0757
1658, 0399, -0.0007, 0.9478, -0.0446, -0.0076, -0.0857
1658, 0405, -0.0007, 0.9539, 0.0222, -0.0093, -0.0594
1657, 0395, -0.0008, 0.9634, -0.0046, 0.0058, -0.0610
1541, 0379, -0.0012, 0.9459, 0.0383, 0.0193, 0.0129
1543, 0379, -0.0013, 0.9307, -0.0065, 0.0234, -0.0378
1540, 0382, -0.0008, 0.9598, -0.0159, 0.0438, 0.0154
1538, 0382, -0.0005, 0.9679, 0.0191, 0.0884, 0.0052
1538, 0393, -0.0004, 0.9502, -0.0178, 0.0168, -0.0178
1538, 0390, -0.0001, 0.9283, -0.0048, 0.0411, -0.0174
1538, 0381, -0.0002, 0.9402, -0.0514, 0.0116, -0.0090
1538, 0362, -0.0003, 0.9595, -0.0083, 0.0316, -0.0085
1538, 0388, -0.0005, 0.9500, 0.0067, 0.0325, -0.0241
1538, 0381, -0.0005, 0.9603, 0.0039, 0.0091, 0.0201
1538, 0384, -0.0006, 0.9758, 0.0084, -0.0059, -0.0205
1538, 0384, -0.0005, 0.9414, -0.0002, 0.0284, 0.0211
1538, 0376, -0.0006, 0.9317, 0.0237, 0.0129, -0.0265
1625, 0430, 0.0002, 0.9186, 0.0066, -0.0425, -0.0944
1629, 0408, 0.0002, 0.9606, 0.0215, 0.0016, -0.0995
1630, 0398, 0.0000, 0.9695, 0.0154, -0.0202, -0.1128
1555, 0324, 0.0004, 0.9809, -0.0578, -0.0051, -0.0392
1555, 0332, 0.0003, 0.9698, -0.0201, -0.0345, -0.0287
1553, 0375, -0.0002, 0.9266, 0.0432, -0.0741, -0.1117
1553, 0376, -0.0000, 0.9318, 0.0211, -0.0493, -0.0850
1552, 0376, -0.0002, 0.9418, 0.0389, -0.0609, -0.0688
1550, 0376, -0.0001, 0.9328, 0.0631, -0.0590, -0.0873
1550, 0383, 0.0001, 0.9309, 0.0881, -0.0576, -0.0765
1550, 0369, -0.0001, 0.9435, 0.0547, -0.0956, -0.0790
1550, 0366, -0.0001, 0.9309, 0.0446, -0.0444, -0.0659
1550, 0394, -0.0003, 0.9447, 0.0751, -0.0760, -0.0491
1549, 0383, -0.0003, 0.9345, 0.0290, -0.0543, -0.0624
1549, 0368, -0.0005, 0.9296, 0.0212, -0.0404, -0.0446
1550, 0368, -0.0005, 0.9381, 0.0168, -0.0511, -0.0843
1551, 0379, -0.0002, 0.9277, 0.0352, -0.0212, -0.1012
1555, 0418, -0.0002, 0.9662, 0.0273, -0.0382, -0.0577
1553, 0442, -0.0003, 0.9725, 0.0324, 0.0210, -0.0625
1554, 0433, -0.0001, 0.9346, 0.0069, 0.0257, -0.0560
1556, 0439, -0.0002, 0.9469, 0.0808, 0.0114, -0.0363
1555, 0409, -0.0004, 0.9825, 0.0271, -0.0235, -0.0350
1557, 0419, -0.0004, 0.9518, 0.0670, 0.0021, -0.0268
1557, 0407, -0.0006, 0.9732, 0.0408, -0.0050, -0.0465
1556, 0408, -0.0007, 0.9612, 0.0677, -0.0106, -0.0136
1556, 0393, -0.0006, 0.9579, 0.0466, 0.0124, -0.0135
1556, 0428, -0.0005, 0.9686, 0.0160, 0.0071, 0.0093
1630, 0443, -0.0013, 0.9710, 0.0689, -0.0364, -0.1106
1629, 0415, -0.0012, 0.9704, 0.0521, -0.0639, -0.0693
1629, 0430, -0.0012, 0.9566, -0.0114, -0.0538, -0.0776
1629, 0421, -0.0010, 0.9562, 0.0145, -0.0492, -0.0774
1629, 0432, -0.0011, 0.9717, 0.0357, -0.0809, -0.1190
1504, 0388, -0.0003, 0.9446, 0.0672, 0.0091, -0.0470
1504, 0350, -0.0003, 0.9595, 0.0614, 0.0263, -0.0891
1506, 0352, -0.0004, 0.9632, 0.0789, -0.0286, -0.0688
1508, 0352, 0.0001, 0.9329, 0.0277, 0.0212, -0.0346
1509, 0335, -0.0001, 0.9012, 0.0089, 0.0215, 0.0301
1509, 0335, -0.0003, 0.9521, -0.0030, 0.0109, -0.0213
1505, 0347, -0.0003, 0.9160, -0.0159, 0.0280, -0.0481
1506, 0355, -0.0004, 0.9608, -0.0284, 0.0192, -0.0247
1505, 0360, -0.0003, 0.9289, -0.0179, 0.0171, -0.0170
1507, 0356, -0.0004, 0.9271, -0.0606, 0.0270, -0.0326
1508, 0348, -0.0004, 0.9316, -0.0176, 0.0529, -0.0046
1507, 0353, -0.0005, 0.9173, -0.0218, 0.0224, 0.0112
1507, 0367, -0.0005, 0.9305, -0.0172, 0.0142, -0.0207
1506, 0366, -0.0004, 0.9063, 0.0008, 0.0088, -0.0242
1505, 0367, -0.0001, 0.9268, -0.0194, 0.0400, -0.0183
1505, 0339, -0.0003, 0.9323, -0.0001, 0.0586, -0.0466
1504, 0356, -0.0001, 0.9231, 0.0002, 0.0590, -0.0062
1503, 0364, -0.0001, 0.9096, -0.0363, 0.0364, 0.0237
1496, 0387, -0.0002, 0.9503, -0.0192, 0.0646, 0.0651
1498, 0367, 0.0000, 0.9065, 0.0008, 0.0539, 0.0595
1498, 0346, -0.0001, 0.9522, -0.0093, 0.0226, 0.0342
1491, 0397, 0.0001, 0.9531, 0.0111, 0.0347, -0.0097
1492, 0377, 0.0000, 0.9311, -0.0194, 0.0467, 0.0298
1485, 0394, 0.0004, 0.9327, 0.0105, 0.0646, 0.0818
1493, 0371, 0.0003, 0.9397, -0.0095, 0.0553, 0.0393
1492, 0382, -0.0002, 0.9323, -0.0051, 0.0570, 0.0518
1486, 0385, 0.0005, 0.9328, -0.0037, 0.0587, 0.0868
1493, 0378, 0.0000, 0.9314, 0.0314, 0.0653, 0.0722
1495, 0377, 0.0001, 0.9559, -0.0005, 0.0571, 0.0358
1499, 0365, 0.0000, 0.9567, -0.0368, 0.0725, 0.0119
1502, 0365, -0.0003, 0.9188, -0.0016, 0.0603, 0.0623
1492, 0378, 0.0002, 0.9514, 0.0554, 0.0574, 0.0474
1497, 0387, 0.0000, 0.9584, -0.0476, 0.0452, 0.0275
1500, 0370, 0.0002, 0.9472, -0.0372, 0.0664, 0.0079
1501, 0364, -0.0004, 0.9487, -0.0368, 0.0854, 0.0643
1492, 0385, 0.0001, 0.9515, 0.0200, 0.0577, 0.0483
1498, 0389, 0.0001, 0.9361, -0.0434, 0.0480, 0.0320
1503, 0372, -0.0002, 0.9175, -0.0379, 0.0480, -0.0015
1495, 0389, 0.0002, 0.9454, 0.0354, 0.0345, 0.0367
1486, 0396, 0.0002, 0.9446, 0.0156, 0.0517, 0.0232
1496, 0353, 0.0002, 0.9599, -0.0358, 0.0597, -0.0052
1498, 0365, 0.0001, 0.9422, -0.0338, 0.0604, 0.0254
1503, 0365, -0.0000, 0.9465, -0.0568, 0.0969, 0.0026
1494, 0363, -0.0000, 0.9365, -0.0086, 0.0766, 0.0717
1495, 0373, -0.0001, 0.9635, 0.0067, 0.0658, 0.0322
1500, 0358, 0.0001, 0.9429, -0.0376, 0.0774, -0.0028
1504, 0353, 0.0002, 0.9344, -0.0062, 0.0775, 0.0638
1495, 0374, 0.0001, 0.9341, -0.0077, 0.0085, 0.0615
1491, 0376, 0.0002, 0.9326, 0.0267, 0.0559, 0.0622
1490, 0376, -0.0001, 0.9426, 0.0127, 0.0700, 0.0388
1489, 0375, 0.0002, 0.9572, 0.0078, 0.0674, 0.0648
1490, 0383, 0.0001, 0.9368, 0.0112, 0.0440, 0.0338
1493, 0383, 0.0000, 0.9324, 0.0116, 0.0529, 0.0550
1488, 0379, 0.0003, 0.9309, -0.0058, 0.0590, 0.0626
1497, 0371, 0.0001, 0.9608, -0.0414, 0.0685, 0.0265
1503, 0380, 0.0000, 0.9324, -0.0605, 0.0499, 0.0333
1502, 0371, -0.0000, 0.9245, -0.0269, 0.0557, 0.0362
1494, 0387, 0.0002, 0.9524, 0.0253, 0.0387, 0.0222
1492, 0372, -0.0001, 0.9576, 0.0006, 0.0574, 0.0429
1483, 0382, 0.0003, 0.9479, -0.0299, 0.0751, 0.0942
1495, 0374, 0.0002, 0.9472, 0.0023, 0.0411, 0.0517
1492, 0381, -0.0000, 0.9270, 0.0023, 0.0373, 0.0334
1485, 0387, 0.0005, 0.9403, 0.0214, 0.0516, 0.0888
1494, 0362, 0.0002, 0.9340, 0.0335, 0.0541, 0.0436
1490, 0388, -0.0000, 0.9431, -0.0210, 0.0693, 0.0810
1491, 0367, -0.0000, 0.9250, -0.0121, 0.0347, 0.0679
1493, 0366, -0.0001, 0.9296, -0.0171, 0.0673, 0.0477
1485, 0393, 0.0003, 0.9405, -0.0249, 0.0755, 0.0659
1493, 0377, -0.0000, 0.9509, -0.0136, 0.0646, 0.0281
1490, 0373, 0.0001, 0.9411, -0.0204, 0.0410, 0.0226
1484, 0390, 0.0004, 0.9270, 0.0196, 0.0786, 0.0454
1494, 0377, 0.0001, 0.9492, 0.0084, 0.0737, 0.0578
1494, 0389, -0.0002, 0.9735, -0.0017, 0.0778, 0.0413
1487, 0368, 0.0005, 0.9402, -0.0254, 0.0693, 0.0763
1496, 0371, 0.0002, 0.9400, -0.0299, 0.0449, 0.0274
1486, 0398, 0.0004, 0.9487, 0.0119, 0.0602, 0.0733
1497, 0360, 0.0001, 0.9498, 0.0091, 0.0606, 0.0676
1497, 0379, 0.0000, 0.9669, -0.0120, 0.0540, 0.0513
1488, 0372, 0.0005, 0.9199, 0.0105, 0.0662, 0.0412
1497, 0376, 0.0002, 0.9130, -0.0056, 0.0072, 0.0318
1497, 0373, -0.0001, 0.9325, 0.0036, 0.0593, 0.0549
1496, 0378, -0.0001, 0.9442, -0.0381, 0.0656, 0.0327
1486, 0398, 0.0002, 0.9295, 0.0334, 0.0527, 0.0440
1492, 0386, 0.0001, 0.9517, 0.0261, 0.0412, 0.0470
1491, 0387, -0.0000, 0.9217, -0.0064, 0.0411, 0.0197
1489, 0391, 0.0002, 0.9534, -0.0000, 0.0873, 0.0811
1489, 0396, -0.0000, 0.9527, -0.0050, 0.0518, 0.0594
1492, 0368, 0.0000, 0.9418, -0.0181, 0.0734, 0.0325
1488, 0378, 0.0001, 0.9466, 0.0253, 0.0847, 0.0276
1492, 0369, -0.0000, 0.9361, -0.0146, 0.0337, 0.0335
1482, 0386, 0.0003, 0.9234, -0.0043, 0.0492, 0.0878
1489, 0370, -0.0001, 0.9435, -0.0018, 0.0410, 0.0570
1485, 0399, 0.0004, 0.9244, -0.0245, 0.0722, 0.0379
1496, 0370, 0.0001, 0.9532, -0.0461, 0.0781, 0.0225
1495, 0363, 0.0001, 0.9749, -0.0297, 0.0596, 0.0083
1500, 0355, 0.0000, 0.9373, -0.0703, 0.0741, 0.0180
1502, 0369, -0.0002, 0.9278, -0.0187, 0.0547, 0.0443
1488, 0365, 0.0003, 0.9587, 0.0405, 0.0516, 0.0375
1486, 0378, 0.0004, 0.9539, -0.0009, 0.0386, 0.0263
1493, 0378, 0.0001, 0.9480, 0.0024, 0.0642, 0.0571
1612, 0357, 0.0005, 0.9693, -0.0526, 0.0464, 0.0108
1621, 0348, 0.0008, 0.9795, -0.0238, 0.0159, 0.0459
1630, 0331, 0.0007, 0.9877, 0.0155, -0.0121, -0.0196
1641, 0360, 0.0005, 0.9556, -0.0503, -0.0163, -0.0233
1644, 0334, 0.0007, 0.9494, 0.0009, 0.0021, -0.0074
1649, 0348, 0.0007, 0.9507, -0.0224, 0.0299, -0.0001
1656, 0341, 0.0008, 0.9424, -0.0036, 0.0499, 0.0179
1655, 0327, 0.0007, 0.9614, -0.0018, 0.0115, 0.0001
1655, 0328, 0.0007, 0.9460, 0.0183, 0.0408, 0.0056
1657, 0321, 0.0007, 0.9258, 0.0266, -0.0238, -0.0049
1624, 0348, 0.0009, 0.9022, 0.0297, -0.0515, -0.0855
1622, 0348, 0.0007, 0.9100, 0.0326, -0.0810, -0.0629
1648, 0348, 0.0002, 0.9620, 0.0100, -0.0208, -0.0195
1648, 0347, 0.0003, 0.9540, 0.0121, -0.0120, -0.0089
1648, 0333, 0.0003, 0.9670, 0.0226, 0.0141, -0.0021
1649, 0352, 0.0004, 0.9579, 0.0271, 0.0111, -0.0182
1650, 0343, 0.0004, 0.9609, 0.0251, 0.0379, -0.0719
1650, 0348, 0.0010, 0.9435, 0.0148, 0.0279, -0.0210
1650, 0334, 0.0008, 0.9743, 0.0084, 0.0404, -0.0340
1649, 0333, 0.0010, 0.9707, 0.0020, 0.0207, -0.0347
1650, 0345, 0.0008, 0.9507, 0.0006, 0.0650, -0.0469
1631, 0415, -0.0006, 0.9739, 0.0113, -0.0386, -0.0956
1630, 0397, -0.0006, 0.9671, 0.0173, -0.0424, -0.1079
1629, 0399, -0.0007, 0.9688, 0.0477, -0.0150, -0.1081
1629, 0393, -0.0009, 0.9851, 0.0214, -0.0295, -0.1011
1633, 0382, 0.0008, 1.0098, 0.0628, 0.0062, -0.0692
1635, 0407, 0.0005, 0.9774, 0.0524, 0.0018, -0.0349
1635, 0369, 0.0003, 0.9854, 0.0401, -0.0387, -0.0477
1635, 0358, 0.0005, 0.9856, 0.0271, -0.0041, 0.0142
1636, 0372, 0.0004, 0.9859, 0.0232, 0.0328, 0.0332
1637, 0364, 0.0003, 0.9679, 0.0052, -0.0286, -0.0447
1637, 0368, 0.0004, 0.9680, -0.0285, -0.0298, -0.0698
1638, 0362, 0.0007, 0.9468, -0.0581, -0.0147, -0.0443
1638, 0354, 0.0007, 0.9216, -0.0087, -0.0411, -0.0480
1639, 0377, 0.0008, 0.9254, -0.0367, 0.0036, -0.0184
1639, 0372, 0.0009, 0.9257, -0.0451, -0.0193, -0.0038
1639, 0370, 0.0007, 0.9462, -0.0413, -0.0408, -0.0069
1639, 0396, 0.0004, 0.9372, -0.0103, -0.0235, -0.0174
1639, 0391, 0.0006, 0.9693, -0.0229, -0.0065, -0.0322
1639, 0399, 0.0003, 0.9488, -0.0142, -0.0017, -0.0340
1639, 0371, 0.0008, 0.9519, -0.0224, 0.0153, -0.0231
1639, 0387, 0.0006, 0.9538, 0.0190, 0.0047, -0.0202
1638, 0392, 0.0005, 0.9209, -0.0139, -0.0107, 0.0192
1639, 0377, 0.0002, 0.9446, -0.0073, -0.0473, 0.0005
1639, 0388, 0.0008, 0.9406, 0.0075, -0.0478, 0.0066
1639, 0373, 0.0004, 0.9352, 0.0019, -0.0441, 0.0495
1639, 0364, 0.0008, 0.9180, 0.0072, -0.0583, 0.0129
1639, 0377, 0.0006, 0.9323, -0.0412, -0.0220, 0.0314
1639, 0370, 0.0004, 0.9575, -0.0071, -0.0397, 0.0146
1639, 0377, 0.0009, 0.9390, -0.0184, -0.0341, -0.0285
1572, 0341, 0.0008, 0.9779, 0.0362, -0.0238, -0.0858
1571, 0354, 0.0007, 0.9476, 0.0326, -0.0066, -0.1174
1570, 0363, 0.0007, 0.9552, 0.0154, -0.0064, -0.0845
1568, 0362, 0.0013, 0.9584, 0.0408, 0.0114, -0.0932
1568, 0343, 0.0006, 0.9314, 0.0198, -0.0213, -0.0711
1567, 0342, 0.0010, 0.9492, 0.0728, -0.0163, -0.1134
1568, 0313, 0.0003, 0.9793, 0.0157, -0.0043, -0.0666
1568, 0356, 0.0009, 0.9474, 0.0676, -0.0252, -0.0672
1569, 0340, 0.0004, 0.9505, 0.0640, -0.0546, -0.0004
1567, 0344, 0.0010, 0.9624, 0.0328, -0.0246, -0.0439
1568, 0367, 0.0005, 0.9847, -0.0094, -0.0414, -0.0421
1568, 0364, 0.0006, 0.9673, 0.0008, -0.0461, -0.0373
1568, 0353, 0.0005, 0.9722, -0.0002, -0.0234, -0.0153
1568, 0347, 0.0008, 0.9718, -0.0263, 0.0059, 0.0025
1569, 0359, 0.0008, 0.9774, 0.0052, -0.0096, -0.0088
1568, 0347, 0.0011, 0.9911, 0.0151, 0.0407, -0.0372
1568, 0322, 0.0004, 0.9759, 0.0035, 0.0088, -0.0277
1567, 0353, 0.0012, 0.9835, -0.0068, -0.0231, -0.0543
1569, 0344, 0.0005, 0.9555, -0.0215, -0.0164, -0.0189
1566, 0340, 0.0012, 0.9437, 0.0012, -0.0135, -0.0531
1568, 0327, 0.0004, 0.9623, -0.0080, -0.0061, 0.0177
1566, 0360, 0.0005, 0.9433, 0.0031, -0.0075, -0.0385
1567, 0346, 0.0011, 0.9588, -0.0162, -0.0265, -0.0419
1569, 0325, 0.0008, 0.9431, -0.0125, -0.0187, -0.0250
1568, 0342, 0.0012, 0.9838, -0.0017, -0.0225, -0.0703
1569, 0333, 0.0009, 0.9533, -0.0117, -0.0425, 0.0106
1568, 0346, 0.0010, 0.9724, 0.0497, 0.0130, -0.0281
1568, 0344, 0.0007, 0.9722, 0.0037, -0.0034, -0.0006
1566, 0346, 0.0008, 0.9741, 0.0084, 0.0055, -0.0624
1567, 0324, 0.0010, 0.9603, 0.0040, -0.0050, 0.0318
1566, 0335, 0.0012, 0.9948, -0.0102, -0.0449, -0.0142
1566, 0337, 0.0011, 0.9753, 0.0444, -0.0163, 0.0059
1565, 0333, 0.0008, 0.9665, 0.0360, 0.0046, -0.0233
1565, 0341, 0.0005, 0.9843, 0.0083, -0.0240, -0.0187
1566, 0312, 0.0009, 0.9765, 0.0227, -0.0301, 0.0117
1565, 0322, 0.0009, 0.9967, -0.0324, 0.0185, -0.0064
1562, 0357, 0.0010, 0.9912, -0.0312, -0.0184, 0.0257
1565, 0344, 0.0009, 0.9644, -0.0845, 0.0162, -0.0362
1563, 0345, 0.0011, 0.9589, -0.0603, 0.0145, -0.0162
1562, 0346, 0.0010, 0.9669, -0.0375, 0.0335, 0.0349
1563, 0336, 0.0010, 0.9532, -0.0763, 0.0306, 0.0208
1563, 0348, 0.0009, 0.9304, -0.0640, 0.0617, 0.0372
1562, 0330, 0.0008, 0.9572, -0.1119, 0.0035, 0.0194
1565, 0339, 0.0011, 0.9468, -0.0893, -0.0116, -0.0047
1563, 0340, 0.0014, 0.9817, -0.0643, -0.0157, -0.0535
1562, 0357, 0.0013, 0.9673, -0.0782, 0.0652, 0.0018
1566, 0343, 0.0012, 0.9776, -0.0404, 0.0043, 0.0030
1563, 0354, 0.0012, 0.9760, -0.0948, -0.0029, -0.0271
1564, 0340, 0.0010, 0.9644, -0.0759, 0.0051, -0.0414
1563, 0339, 0.0012, 0.9619, -0.0739, 0.0185, -0.0677
1562, 0336, 0.0007, 0.9777, -0.0839, 0.0321, -0.0410
1566, 0340, 0.0010, 0.9830, -0.0141, -0.0236, -0.0412
1564, 0336, 0.0013, 0.9444, -0.0331, 0.0045, -0.0167
1564, 0353, 0.0012, 0.9468, -0.0458, 0.0251, -0.0178
1563, 0343, 0.0007, 0.9291, -0.0832, 0.0349, -0.0418
1565, 0319, 0.0010, 0.9447, -0.0409, -0.0070, -0.0532
1563, 0334, 0.0009, 0.9503, -0.0964, 0.0039, -0.0177
1565, 0328, 0.0010, 0.9506, -0.0689, 0.0387, 0.0019
1564, 0324, 0.0009, 0.9689, -0.0837, 0.0195, -0.0035
1565, 0329, 0.0011, 0.9582, -0.0787, 0.0290, -0.0003
1531, 0353, -0.0002, 0.9405, 0.0381, 0.0000, -0.0364
1528, 0361, -0.0002, 0.9183, 0.0142, 0.0026, -0.0337
1528, 0348, -0.0003, 0.9761, 0.0149, 0.0168, -0.0626
1528, 0336, -0.0002, 0.9714, 0.0186, 0.0022, -0.0607
1528, 0344, -0.0001, 0.9953, 0.0337, 0.0523, -0.0654
1528, 0341, -0.0001, 0.9478, 0.0501, 0.0334, -0.0220
1527, 0351, 0.0001, 0.9826, 0.0544, 0.0466, 0.0253
1527, 0345, 0.0002, 0.9848, 0.0050, 0.0516, -0.0100
1527, 0369, 0.0002, 0.9582, -0.0102, -0.0403, -0.0297
